id,user_id,recipe_id,rate
18160,172,27,2
18162,172,3,4.5
18163,172,12,5
18164,172,53,5
18166,172,43,4
18168,172,39,2
18169,172,102,2
18170,172,76,5
18171,172,23,4
18172,172,20,5
18174,172,112,3.5
18175,172,9,2
18176,172,36,3
18177,172,57,4
18178,172,115,4
18179,172,80,4
18180,172,60,4
18181,172,54,3
18183,172,85,4.5
18184,172,97,5
18185,172,13,3
18186,172,34,1
18187,172,64,3
18193,172,105,3.83
18195,172,21,2
18196,172,48,5
18197,172,107,5
18198,172,6,3
18201,172,103,3.67
18202,172,71,5
18203,172,114,5
18204,172,90,2
18205,172,106,2
18206,172,61,2
18208,172,72,2.5
18209,172,88,4
18211,172,63,2.5
18212,172,86,2
18215,172,109,3.33
18217,172,94,3.5
18219,172,41,2.5
18220,172,62,2
18222,172,31,3
18223,172,17,4
18225,172,58,2.5
18226,172,104,3
18228,172,93,3
18230,172,4,4
18231,172,84,5
18232,172,81,5
18233,172,66,2
18234,172,49,4
18235,172,98,5
18236,172,95,2
18394,172,100,3.69
18395,173,19,3
18396,173,65,5
18398,173,5,3
18399,173,46,2
18401,173,47,2.5
18402,173,26,3
18405,173,75,2.67
18408,173,110,3
18409,173,113,3
18410,173,40,4
18411,173,11,3
18412,173,22,2
18413,173,37,2
18414,173,27,3
18415,173,83,3
18417,173,3,2
18418,173,12,5
18419,173,53,3
18420,173,24,5
18422,173,43,2.5
18423,173,39,4
18425,173,32,4
18426,173,102,3
18427,173,76,3
18428,173,23,5
18429,173,20,5
18431,173,112,2.5
18432,173,9,4
18433,173,36,5
18434,173,42,3
18435,173,115,4
18437,173,80,2.5
18439,173,60,3
18440,173,54,3
18442,173,85,3
18443,173,97,2
18444,173,13,2
18445,173,34,3
18446,173,67,3
18447,173,55,3
18448,173,56,3
18453,173,105,3.2
18454,173,30,2
18456,173,21,3.5
18457,173,48,3
18458,173,107,3
18459,173,8,5
18460,173,6,3
18463,173,103,3
18464,173,71,5
18465,173,114,2
18466,173,90,2
18467,173,106,5
18468,173,61,3
18470,173,72,2.5
18471,173,88,5
18472,173,63,2
18474,173,35,4
18475,173,86,3
18476,173,109,4
18478,173,91,4
18481,173,94,3.33
18482,173,41,3
18483,173,78,3
18484,173,62,3
18486,173,31,3
18487,173,17,2
18488,173,58,4
18489,173,104,2
18491,173,93,2
18493,173,4,3.5
18494,173,84,3
18495,173,81,5
18496,173,98,3
18499,173,95,3.67
18680,173,100,3.29
18681,174,19,2
18683,174,10,4
18684,174,26,4
18685,174,110,5
18687,174,82,3.5
18688,174,113,1
18690,174,83,2.5
18691,174,12,3
18692,174,53,5
18693,174,24,1
18695,174,2,3
18696,174,32,4
18697,174,23,4
18699,174,112,2.5
18701,174,115,5
18703,174,60,3
18705,174,54,3.5
18706,174,34,1
18707,174,67,5
18708,174,64,4
18709,174,56,5
18712,174,105,3.33
18713,174,21,2
18715,174,8,3.5
18719,174,72,4.25
18721,174,94,2
18722,174,41,4
18723,174,78,2
18725,174,31,3.5
18727,174,17,3.5
18728,174,44,4
18730,174,4,4.5
18731,174,84,2
18732,174,66,5
18733,174,59,3
18820,174,98,3.77
18821,175,19,4
18823,175,5,2
18826,175,46,3
18828,175,82,4
18829,175,113,4
18830,175,40,1
18831,175,11,5
18832,175,22,3
18834,175,27,3.5
18835,175,12,3
18836,175,53,4
18837,175,2,1
18838,175,43,1
18840,175,39,3.5
18841,175,102,1
18842,175,76,4
18843,175,23,5
18845,175,20,4
18846,175,36,1
18847,175,115,1
18851,175,80,3.25
18852,175,97,1
18853,175,13,4
18854,175,34,4
18855,175,67,4
18856,175,55,1
18857,175,64,1
18860,175,105,2.67
18863,175,30,2.33
18864,175,71,3
18865,175,114,1
18866,175,90,3
18867,175,106,3
18869,175,72,2
18870,175,88,3
18871,175,35,1
18873,175,86,3.5
18874,175,41,1
18875,175,78,4
18877,175,31,4.5
18879,175,93,1
18880,175,4,4
18881,175,95,5
18970,175,100,2.43
18971,176,65,3
18972,176,46,3
18973,176,75,4
18974,176,3,4
18977,176,9,3.67
18978,176,114,5
18979,176,35,5
19005,176,109,3.5
19006,177,19,4
19007,177,65,5
19008,177,46,5
19009,177,47,3
19010,177,75,3
19011,177,110,4
19014,177,82,4
19015,177,113,3
19016,177,40,2
19017,177,11,5
19018,177,37,3
19019,177,27,3
19020,177,12,2
19021,177,53,2
19022,177,117,5
19023,177,2,3
19024,177,43,3
19025,177,39,3
19026,177,32,3
19027,177,102,3
19028,177,76,3
19029,177,20,4
19031,177,112,3
19032,177,9,2
19033,177,42,2
19036,177,115,3
19038,177,85,3
19039,177,97,3
19040,177,13,2
19041,177,56,3
19045,177,105,3.75
19046,177,48,4
19047,177,107,4
19049,177,8,3
19050,177,71,3
19051,177,114,3
19052,177,90,4
19054,177,72,3
19057,177,88,3.67
19058,177,41,3
19059,177,78,4
19060,177,44,3
19061,177,93,4
19062,177,4,4
19063,177,84,5
19064,177,81,3
19065,177,59,2
19160,177,49,3.38
19162,178,19,2.5
19163,178,46,5
19164,178,47,4
19165,178,26,1
19166,178,75,1
19168,178,110,3
19169,178,113,5
19170,178,40,1
19171,178,11,5
19172,178,37,1
19173,178,27,1
19174,178,83,1
19175,178,53,1
19176,178,117,4
19177,178,2,1
19180,178,43,1.33
19181,178,39,2
19183,178,32,1
19184,178,76,5
19185,178,23,1
19186,178,20,1
19188,178,112,1
19189,178,9,2
19190,178,42,1
19191,178,57,1
19192,178,115,1
19193,178,80,1
19194,178,85,5
19195,178,13,1
19196,178,34,4
19197,178,55,4
19198,178,56,1
19201,178,105,2.33
19202,178,21,1
19203,178,48,1
19205,178,103,3
19206,178,71,1
19207,178,114,1
19208,178,90,1
19209,178,106,1
19210,178,61,1
19212,178,72,1
19213,178,88,1
19215,178,35,1
19216,178,86,4
19217,178,109,2
19220,178,91,3
19222,178,94,1
19224,178,41,1.5
19225,178,78,1
19227,178,31,1.5
19228,178,58,1
19230,178,44,2.5
19232,178,4,5
19233,178,84,1
19234,178,66,4
19342,178,95,1.88
19343,179,75,4
19344,179,22,4
19345,179,39,4
19346,179,23,4
19347,179,112,5
19348,179,115,4
19349,179,107,5
19350,179,71,4
19351,179,114,4
19378,179,62,4.3
19381,180,19,2.33
19383,180,110,3
19384,180,40,1
19385,180,37,1
19386,180,2,4
19387,180,102,1
19389,180,80,2.5
19390,180,54,5
19391,180,13,4
19392,180,64,5
19393,180,21,3
19396,180,48,4.33
19397,180,72,1
19400,180,35,4
19401,180,78,5
19402,180,58,2
19403,180,44,1
19405,180,93,3
19447,181,4,3.4
19449,181,46,4.5
19450,181,22,4
19451,181,37,1
19452,181,117,5
19453,181,32,4
19454,181,9,5
19455,181,42,5
19459,181,54,4
19460,181,8,1
19461,181,106,4
19462,181,61,2
19464,181,63,1.5
19465,181,44,4
19513,181,49,2.65
19514,182,65,5
19516,182,5,4
19517,182,46,2
19520,182,47,4
19521,182,26,1
19524,182,75,2.33
19525,182,110,1
19528,182,82,3.67
19529,182,113,5
19530,182,40,1
19531,182,22,1
19532,182,37,3
19533,182,27,2
19535,182,83,3.5
19536,182,24,3
19538,182,2,3.5
19539,182,39,3
19540,182,32,3
19541,182,102,2
19542,182,76,5
19543,182,23,2
19544,182,20,5
19546,182,112,4
19547,182,36,1
19548,182,42,1
19549,182,115,3
19551,182,80,3.5
19553,182,60,4
19554,182,54,5
19555,182,85,5
19556,182,97,4
19557,182,13,4
19558,182,34,4
19559,182,67,3
19560,182,64,4
19564,182,105,2.5
19566,182,30,1
19567,182,48,4
19568,182,8,1
19569,182,6,5
19572,182,103,3.33
19573,182,71,2
19574,182,114,1
19575,182,90,2
19576,182,106,3
19577,182,61,2
19579,182,72,2.5
19580,182,88,1
19581,182,86,4
19584,182,91,3.33
19587,182,94,2.67
19588,182,41,1
19589,182,78,5
19590,182,62,1
19592,182,31,3.5
19593,182,17,4
19595,182,58,3
19596,182,104,5
19598,182,93,2.5
19600,182,4,4
19601,182,84,3
19602,182,49,4
19604,182,95,3.5
19752,182,100,3.57
19753,183,65,5
19755,183,83,3.5
19757,183,57,1
19759,183,90,3
19760,183,81,1
19787,183,95,3.11
19788,184,22,3
19789,184,6,4
19791,184,103,1.5
19793,184,71,4
19822,184,94,3.69
19824,185,19,2.5
19826,185,110,2
19827,185,113,4
19828,185,22,1
19829,185,83,4
19832,185,53,2.67
19834,185,115,2.5
19836,185,55,2.5
19837,185,71,2
19838,185,61,2
19839,185,72,4
19840,185,88,2
19841,185,78,2
19843,185,59,3
19888,185,100,3
19890,186,19,1
19891,186,10,2
19893,186,26,4.5
19894,186,40,5
19895,186,37,4
19896,186,27,4
19898,186,83,3
19899,186,12,5
19900,186,53,5
19901,186,24,1
19902,186,117,5
19903,186,2,3
19906,186,43,2.33
19907,186,39,1
19908,186,32,3
19909,186,23,3
19910,186,20,2
19912,186,112,4
19913,186,36,5
19914,186,57,1
19916,186,115,3.5
19918,186,60,2
19921,186,54,2
19922,186,64,4
19925,186,56,3
19926,186,30,4
19928,186,21,2.5
19929,186,107,5
19930,186,8,5
19932,186,6,2
19933,186,71,3
19935,186,72,5
19936,186,88,4
19938,186,63,2.5
19941,186,91,3
19943,186,94,2.5
19944,186,41,4
19945,186,78,5
19947,186,31,4.5
19948,186,17,2
19950,186,58,1
19951,186,44,1
19952,186,104,3
19954,186,4,3
19955,186,84,4
19956,186,81,4
20063,186,66,2.96
20066,187,65,2.67
20067,187,22,1
20068,187,12,4
20069,187,24,3
20071,187,23,3.5
20072,187,72,1
20073,187,63,3
20076,187,86,3.67
20078,187,104,3
20080,187,84,4
20099,187,100,4.32
20101,188,19,4
20102,188,46,4
20103,188,47,4
20104,188,10,5
20106,188,75,5
20109,188,82,4
20110,188,113,5
20111,188,40,4
20112,188,11,4
20113,188,22,5
20114,188,37,4
20115,188,27,4
20116,188,3,4
20117,188,117,5
20118,188,2,5
20120,188,43,4.5
20122,188,39,4.5
20123,188,102,5
20124,188,76,4
20125,188,23,4
20127,188,112,4.5
20131,188,115,4.75
20132,188,97,5
20133,188,64,4
20134,188,56,4
20137,188,105,4.67
20139,188,48,4.5
20140,188,71,5
20141,188,114,5
20142,188,61,5
20143,188,72,5
20144,188,88,4
20146,188,63,4
20147,188,86,4
20151,188,109,4.5
20152,188,41,4
20154,188,78,4
20156,188,17,5
20157,188,4,4
20158,188,84,5
20262,188,81,4.52
20263,189,40,4
20266,189,117,3.67
20267,189,6,1
20268,189,106,1
20270,189,58,2.5
20298,189,44,3.93
20299,190,19,3
20300,190,65,3
20305,190,5,3.4
20306,190,113,4
20307,190,40,3
20308,190,11,3
20309,190,22,3
20310,190,27,4
20312,190,83,3.5
20313,190,12,3
20317,190,24,3
20318,190,102,4
20320,190,112,2
20321,190,9,1
20322,190,80,5
20323,190,54,3
20325,190,85,3
20326,190,97,3
20327,190,34,2
20328,190,67,4
20329,190,55,3
20330,190,56,2
20333,190,105,3
20335,190,30,4
20336,190,8,3
20338,190,6,4
20339,190,71,2
20340,190,114,4
20341,190,90,4
20342,190,106,3
20344,190,72,3
20346,190,88,2
20347,190,86,2
20350,190,91,4.33
20352,190,78,3.5
20353,190,44,2
20355,190,93,4
20356,190,84,4
20359,190,59,2.33
20442,191,100,3.22
20443,191,10,1
20444,191,75,1
20445,191,113,5
20446,191,40,1
20447,191,27,1
20448,191,3,5
20450,191,117,1
20451,191,102,1
20452,191,36,1
20453,191,115,1
20457,191,85,3.5
20458,191,72,1
20460,191,91,1
20461,191,81,1
20477,191,98,2.25
20478,192,19,3
20479,192,46,2
20480,192,75,5
20482,192,82,2.5
20483,192,11,3
20484,192,39,2
20485,192,102,2
20486,192,76,4
20488,192,97,2.5
20489,192,72,4
20490,192,41,2
20512,192,84,2.27
20513,193,65,3
20515,193,5,3
20516,193,46,5
20518,193,10,2.5
20519,193,110,5
20520,193,113,5
20521,193,40,4
20522,193,11,4
20523,193,22,5
20524,193,37,4
20525,193,27,3
20526,193,53,3
20527,193,117,3
20529,193,39,2.5
20530,193,102,5
20531,193,23,4
20533,193,20,5
20534,193,9,3
20535,193,36,3
20536,193,42,4
20537,193,115,4
20538,193,80,5
20540,193,60,2.5
20541,193,34,1
20542,193,67,4
20544,193,105,4
20545,193,30,2
20547,193,21,4
20548,193,48,4
20549,193,6,3
20550,193,103,3
20551,193,71,4
20552,193,106,5
20553,193,61,4
20555,193,72,4.5
20556,193,88,5
20557,193,63,4
20561,193,35,2.5
20563,193,94,3.5
20564,193,41,5
20567,193,78,3.67
20569,193,17,2.5
20570,193,44,3
20572,193,104,1.5
20573,193,4,2
20574,193,84,3
20575,193,81,3
20576,193,66,3
20691,193,49,3.45
20692,194,5,1
20694,194,47,4
20695,194,26,2
20698,194,75,4.33
20699,194,22,5
20700,194,37,1
20702,194,43,4
20703,194,23,1
20704,194,20,2
20705,194,112,1
20706,194,42,3
20707,194,115,1
20709,194,80,2
20712,194,105,3.67
20713,194,61,3
20714,194,94,4
20715,194,58,2
20759,194,84,3.41
20760,195,19,1
20761,195,65,4
20763,195,5,3
20764,195,46,5
20767,195,10,4
20768,195,26,5
20771,195,75,3.67
20772,195,110,5
20775,195,82,3.33
20776,195,113,2
20777,195,40,3
20778,195,11,3
20779,195,22,5
20780,195,37,5
20781,195,27,5
20782,195,83,1
20784,195,3,2
20785,195,12,1
20786,195,53,1
20787,195,24,4
20788,195,117,3
20789,195,2,4
20792,195,43,3.33
20793,195,39,1
20795,195,32,4
20796,195,102,4
20797,195,76,4
20798,195,23,2
20799,195,20,3
20801,195,112,4
20802,195,9,1
20803,195,36,5
20804,195,42,1
20805,195,57,5
20806,195,115,3
20808,195,80,2.5
20811,195,60,3
20814,195,85,1.67
20815,195,97,4
20816,195,13,2
20817,195,67,1
20818,195,55,1
20819,195,64,5
20820,195,56,5
20825,195,105,2.2
20827,195,30,3.5
20828,195,48,5
20829,195,8,5
20831,195,6,3
20832,195,71,5
20833,195,114,5
20834,195,90,2
20835,195,106,5
20836,195,61,3
20838,195,72,5
20840,195,88,1
20841,195,109,5
20844,195,91,5
20846,195,94,1.5
20848,195,41,2
20849,195,78,3
20850,195,62,3
20854,195,31,4
20855,195,17,4
20857,195,58,1
20858,195,44,2
20859,195,104,2
20861,195,93,4.5
20863,195,4,2
20864,195,84,5
20865,195,81,1
20866,195,66,2
20867,195,59,2
20868,195,49,2
20871,195,98,2.33
21074,195,100,3.06
21075,196,19,5
21076,196,65,5
21077,196,5,3
21079,196,46,4
21082,196,75,3.33
21084,196,82,3.5
21085,196,11,3
21086,196,22,3
21087,196,83,5
21089,196,3,4.5
21091,196,53,4
21092,196,39,5
21093,196,32,3
21094,196,102,1
21095,196,76,3
21096,196,23,2
21097,196,42,4
21098,196,80,5
21101,196,60,4
21102,196,97,4
21107,196,67,3.4
21108,196,107,4
21109,196,6,1
21111,196,103,4
21112,196,61,4
21115,196,72,2.67
21116,196,86,1
21117,196,109,4
21120,196,91,3
21122,196,41,5
21123,196,58,1
21124,196,44,4
21126,196,93,2
21127,196,84,5
21128,196,66,4
21129,196,59,2
21226,196,49,3.4
21228,197,19,1.5
21229,197,110,5
21230,197,11,5
21232,197,22,3
21234,197,12,2
21235,197,23,4
21236,197,20,3
21237,197,36,2
21238,197,80,3
21239,197,60,3
21240,197,34,2
21241,197,55,3
21243,197,105,5
21245,197,30,3.5
21246,197,8,4
21248,197,103,1.5
21249,197,114,1
21250,197,90,4
21251,197,72,2
21252,197,86,5
21255,197,91,3
21256,197,104,4
21257,197,93,2
21258,197,4,1
21294,197,95,3.14
21295,198,19,4
21296,198,65,2
21297,198,5,4
21298,198,46,2
21299,198,47,4
21302,198,10,4.33
21303,198,26,4
21307,198,75,3
21308,198,113,2
21309,198,40,2
21310,198,11,2
21311,198,22,2
21312,198,27,1
21314,198,83,4.5
21315,198,12,3
21316,198,53,2
21317,198,24,3
21318,198,117,2
21321,198,43,3
21322,198,39,5
21324,198,32,2
21325,198,102,2
21326,198,23,2
21327,198,20,4
21328,198,112,3
21329,198,9,4
21330,198,36,4
21331,198,57,4
21333,198,115,3.5
21335,198,60,5
21336,198,54,3
21339,198,85,3.67
21340,198,13,2
21341,198,34,2
21342,198,64,3
21343,198,56,2
21348,198,105,3.2
21349,198,30,4
21351,198,21,3
21352,198,48,4
21353,198,107,2
21354,198,6,4
21357,198,103,4.67
21358,198,71,3
21359,198,114,3
21360,198,90,3
21361,198,106,3
21362,198,72,2
21363,198,88,3
21364,198,63,1
21366,198,35,3.5
21367,198,86,4
21368,198,109,3
21371,198,91,4
21374,198,94,3.67
21376,198,41,2.5
21377,198,78,2
21378,198,62,4
21382,198,31,3.5
21383,198,17,2
21385,198,58,4
21386,198,44,4
21387,198,104,3
21389,198,93,3
21390,198,81,2
21391,198,66,4
21392,198,59,3
21393,198,49,3
21394,198,98,5
21559,198,95,3.22
21561,199,65,1
21564,199,10,2.33
21565,199,110,1
21566,199,22,1
21569,199,117,4
21570,199,36,5
21571,199,57,5
21572,199,80,1
21576,199,34,2
21577,199,71,1
21578,199,90,1
21579,199,61,1
21583,199,72,2.5
21584,199,41,2
21587,199,31,3.67
21589,199,93,4
21590,199,84,4
21591,199,66,5
21592,199,59,5
21683,199,49,2.84
21684,200,19,5
21685,200,65,2
21687,200,5,3
21688,200,46,3
21690,200,10,4
21691,200,26,3
21693,200,75,3.5
21694,200,110,3
21696,200,82,3
21697,200,113,3
21698,200,40,3
21699,200,37,3
21700,200,27,3
21701,200,83,4
21703,200,3,3
21704,200,24,4
21705,200,117,4
21706,200,2,4
21709,200,43,3.33
21710,200,39,3
21711,200,102,3
21712,200,23,3
21713,200,20,3
21715,200,112,3
21716,200,9,4
21717,200,36,2
21718,200,42,4
21719,200,57,3
21723,200,115,3
21724,200,97,4
21725,200,34,3
21726,200,67,3
21727,200,56,3
21731,200,105,3.75
21733,200,30,3
21734,200,107,2
21736,200,6,4
21737,200,71,4
21738,200,114,3
21739,200,106,3
21740,200,61,3
21742,200,72,3.5
21743,200,88,3
21744,200,63,3
21746,200,35,3
21747,200,109,3
21751,200,91,3
21752,200,78,3
21756,200,31,3.75
21758,200,58,3.5
21759,200,44,3
21761,200,104,2.5
21763,200,4,3.5
21764,200,84,4
21765,200,81,3
21766,200,66,4
21767,200,59,5
21769,200,98,4
21928,200,100,3.34
21929,201,19,4
21930,201,65,1
21932,201,5,3
21933,201,46,3
21934,201,47,4
21937,201,10,2
21938,201,26,1
21943,201,75,2.6
21944,201,113,1
21945,201,40,4
21946,201,11,5
21947,201,22,1
21948,201,37,5
21949,201,27,1
21951,201,83,2.5
21952,201,12,1
21953,201,53,4
21954,201,24,4
21955,201,117,3
21958,201,43,3.67
21959,201,39,4
21961,201,32,1
21962,201,102,1
21963,201,23,1
21964,201,20,4
21965,201,112,3
21966,201,9,3
21967,201,36,5
21968,201,42,1
21969,201,57,5
21971,201,115,2.5
21973,201,60,4.5
21974,201,54,1
21977,201,85,3
21978,201,13,1
21979,201,34,3
21980,201,64,1
21981,201,56,1
21987,201,105,2.67
21988,201,30,1
21990,201,21,1
21991,201,48,1
21992,201,107,1
21993,201,8,2
21994,201,6,2
21997,201,103,4.67
21998,201,71,1
21999,201,114,5
22000,201,90,1
22001,201,106,1
22002,201,61,1
22003,201,72,1
22004,201,88,1
22005,201,63,1
22007,201,35,2
22008,201,86,1
22009,201,109,5
22012,201,91,2
22015,201,94,4.33
22017,201,41,1
22018,201,78,1
22019,201,62,5
22023,201,31,2.5
22024,201,17,1
22026,201,58,2
22027,201,44,5
22028,201,104,5
22030,201,93,4.5
22031,201,81,5
22032,201,66,4
22033,201,59,4
22034,201,49,5
22035,201,98,1
22221,201,95,2.84
22222,202,65,3
22224,202,5,3
22225,202,10,4
22229,202,75,3.25
22230,202,113,2
22231,202,40,4
22232,202,11,5
22233,202,22,4
22234,202,37,3
22235,202,27,3
22236,202,83,3
22237,202,12,1
22238,202,53,3
22239,202,24,3
22243,202,117,2.75
22244,202,102,3
22245,202,23,5
22246,202,20,3
22247,202,112,1
22248,202,36,3
22249,202,42,3
22251,202,57,2.5
22253,202,85,4
22254,202,13,1
22255,202,34,3
22256,202,64,1
22257,202,56,5
22262,202,105,4
22263,202,30,1
22264,202,21,3
22265,202,48,3
22266,202,107,1
22267,202,8,3
22268,202,6,5
22270,202,103,4.5
22271,202,71,3
22272,202,114,1
22273,202,90,1
22274,202,106,1
22275,202,61,3
22276,202,72,1
22277,202,88,3
22278,202,63,3
22280,202,35,3
22281,202,86,5
22284,202,109,2
22287,202,94,4.33
22289,202,41,1
22290,202,78,1
22291,202,62,5
22295,202,31,3.5
22296,202,17,2
22298,202,58,4
22299,202,44,1
22300,202,104,3
22302,202,93,5
22303,202,81,1
22304,202,66,5
22305,202,59,4
22306,202,49,4
22307,202,98,1
22473,202,95,3.27
22475,203,40,3.5
22476,203,39,4
22477,203,13,3
22479,203,21,4
22480,203,71,4
22481,203,61,4
22483,203,72,2
22485,203,35,3
22509,203,95,3.29
22510,204,19,4
22511,204,65,3
22513,204,5,4.5
22514,204,46,3
22516,204,10,4
22517,204,26,5
22519,204,75,4.5
22520,204,110,5
22522,204,82,4
22523,204,113,5
22524,204,40,4
22525,204,37,5
22526,204,27,5
22527,204,83,3
22529,204,3,3.5
22530,204,12,5
22531,204,53,4
22532,204,24,5
22533,204,117,2
22534,204,2,5
22537,204,43,2.67
22538,204,39,5
22539,204,32,5
22540,204,102,3
22541,204,23,4
22542,204,20,3
22544,204,112,5
22545,204,9,3
22546,204,36,2
22547,204,42,5
22548,204,57,1
22550,204,115,4.5
22553,204,60,3.67
22556,204,54,3.33
22557,204,97,5
22558,204,34,5
22559,204,67,4
22560,204,64,4
22561,204,56,3
22565,204,105,3.5
22566,204,30,5
22568,204,21,3
22569,204,107,3
22570,204,8,4
22572,204,6,3.5
22573,204,71,5
22574,204,114,4
22575,204,106,3
22576,204,61,4
22578,204,72,5
22579,204,88,5
22580,204,63,3
22582,204,35,4
22583,204,109,4
22586,204,91,4
22589,204,94,3.67
22591,204,41,3.5
22592,204,78,4
22596,204,31,3.5
22597,204,17,4
22599,204,58,4
22600,204,44,4
22602,204,104,4.5
22604,204,4,5
22605,204,84,3
22606,204,81,3
22607,204,66,4
22608,204,59,5
22610,204,98,3.5
22789,204,100,3.83
22791,205,19,2.5
22792,205,47,4
22794,205,10,3
22796,205,26,2
22799,205,110,2.33
22800,205,113,3
22801,205,11,5
22802,205,22,2
22803,205,37,4
22804,205,27,2
22805,205,83,1
22807,205,3,3.5
22808,205,12,2
22811,205,117,2.33
22812,205,39,3
22813,205,32,1
22814,205,102,4
22815,205,20,5
22816,205,112,5
22817,205,57,5
22818,205,115,5
22819,205,80,5
22821,205,60,3
22823,205,54,2
22824,205,97,1
22825,205,13,3
